Artist,Track,Loudness,Acousticness,Tempo,Url_youtube
K.Flay,High Enough - Slowed,-6.328,0.00939,112.033,https://www.youtube.com/watch?v=j04JKdcXjkU
K.Flay,Blood In The Cut,-5.369,0.118,129.964,https://www.youtube.com/watch?v=k2WcOdz96ko
K.Flay,Can't Sleep,-9.455,0.081,145.562,https://www.youtube.com/watch?v=zfwFGQM4D1E
K.Flay,Giver,-4.437,0.0042,175.896,https://www.youtube.com/watch?v=nt26yjdItdA
K.Flay,Zen (with K.Flay & grandson),-4.326,0.125,98.017,https://www.youtube.com/watch?v=rZgeF5SrCAg
K.Flay,The President Has A Sex Tape,-5.395,0.0332,122.043,https://www.youtube.com/watch?v=AcQSvKPWIe0
K.Flay,It's Been So Long,-6.944,0.07,111.994,https://www.youtube.com/watch?v=wVmIOWR_wCk
K.Flay,FML,-9.21,0.00456,94.921,https://www.youtube.com/watch?v=0kf8ibi15tU
City Girls,Ex For A Reason (with JT from City Girls),-5.775,0.239,115.047,https://www.youtube.com/watch?v=i1dqmmgAeKo
City Girls,Act Up,-4.713,0.0167,97.075,https://www.youtube.com/watch?v=F_VsAvS1kuo
City Girls,Pussy Talk,-5.598,0.0016,99.099,https://www.youtube.com/watch?v=5uAeAIKEJOk
City Girls,Twerk (feat. Cardi B),-4.006,0.121,190.077,https://www.youtube.com/watch?v=QryoOF5jEbc
City Girls,Good Love (feat. Usher),-4.519,0.00132,129.511,https://www.youtube.com/watch?v=ruq-VkCAe-4
City Girls,Twerkulator,-5.882,0.0012,126.917,https://www.youtube.com/watch?v=62-iVogg5jA
City Girls,BILLS PAID (feat. Latto & City Girls),-7.193,0.00828,105.034,https://www.youtube.com/watch?v=5EmHHcwZ96M
City Girls,Said Sum (feat. City Girls & DaBaby) - Remix,-6.901,0.0168,126.915,https://www.youtube.com/watch?v=UDRnXJXKX-A
City Girls,"Do It (feat. Doja Cat, City Girls & Mulatto) [Remix]",-10.171,0.00595,82.907,https://www.youtube.com/watch?v=FI0XJT2PS00
City Girls,What We Doin',-5.032,0.186,100.434,https://www.youtube.com/watch?v=lMAKQQY70AQ
James Blake,"King's Dead (with Kendrick Lamar, Future & James Blake)",-5.008,0.000813,137.133,https://www.youtube.com/watch?v=VwAnsAUYnw4
James Blake,Mile High (feat. Travis Scott & Metro Boomin),-9.854,0.403,114.941,https://www.youtube.com/watch?v=pkHlze-Pg3g
James Blake,Coming Back (feat. SZA),-7.262,0.625,86.013,https://www.youtube.com/watch?v=xowZ76MvP9Y
James Blake,Both Sides Of A Smile (feat. James Blake),-8.217,0.75,94.995,https://www.youtube.com/watch?v=OPBSAxv7LCU
James Blake,Retrograde,-11.283,0.873,77.503,https://www.youtube.com/watch?v=6p6PcFFUm5I
James Blake,I Need A Forest Fire,-11.596,0.696,128.276,https://www.youtube.com/watch?v=sAJgs1P-uUE
James Blake,Godspeed,-10.313,0.916,73.773,https://www.youtube.com/watch?v=OapxMsZHNkw
James Blake,Barefoot In The Park (feat. ROSALÍA),-8.339,0.832,161.764,https://www.youtube.com/watch?v=Lnvobi3ctsE
James Blake,feel away (feat. James Blake & Mount Kimbie),-8.989,0.683,159.864,https://www.youtube.com/watch?v=oXx2TczveMI
James Blake,Bloody Waters (with Anderson .Paak & James Blake),-8.758,0.185,180.607,https://www.youtube.com/watch?v=giNweBzV2jI
Set It Off,Partners in Crime (feat. Ash Costello),-3.437,0.00704,190.109,https://www.youtube.com/watch?v=Dup4teLAkno
Set It Off,Wolf in Sheep's Clothing (feat. William Beckett),-3.894,0.00161,165.069,https://www.youtube.com/watch?v=1snr9wqlfr8
Set It Off,Why Do I (with Hatsune Miku),-3.426,0.0622,99.964,https://www.youtube.com/watch?v=HMFNXgu7L3Q
Set It Off,Barbie & Ken,-4.511,0.00345,104.016,https://www.youtube.com/watch?v=gGKZqDyGWYs
Set It Off,I'll Sleep When I'm Dead,-3.867,0.00106,169.996,https://www.youtube.com/watch?v=t7LcuLrDbKY
Set It Off,Why Worry,-5.004,0.0376,105.011,https://www.youtube.com/watch?v=sesKiKYQn84
Set It Off,Killer In The Mirror,-3.816,0.00524,90.033,https://www.youtube.com/watch?v=oniytGOUi3c
Set It Off,Kill the Lights,-3.587,0.0761,159.944,https://www.youtube.com/watch?v=oR_iQomHOZQ
Set It Off,Lonely Dance,-4.513,0.00638,93.131,https://www.youtube.com/watch?v=JWiSSVAiPvE
Set It Off,The Haunting,-4.178,0.00131,94.918,https://www.youtube.com/watch?v=X0hqEjoQikg
accelerate,sure thing (sped up),-8.675,0.0435,192.632,https://www.youtube.com/watch?v=WTmhCcO9hKk
accelerate,stargirl interlude (sped up),-11.664,0.58,107.108,https://www.youtube.com/watch?v=yECDiZ1cvfM
accelerate,woo x I was never there (sped up),-9.667,0.252,133.11,https://www.youtube.com/watch?v=nBlE08bPHRw
accelerate,goverment hooker (sped up) - tiktok version,-4.899,0.000975,147.095,https://www.youtube.com/watch?v=h0f5Zxio5j0
accelerate,tv (sped up),-13.792,0.94,82.97,https://www.youtube.com/watch?v=ZxEKXWaMFR4
accelerate,weak (sped up),-7.491,0.731,80.87,https://www.youtube.com/watch?v=denb4W3i0ts
accelerate,trust issues (sped up) - girl i'm lying i'm on a few,-12.047,0.701,151.278,https://www.youtube.com/watch?v=6KKPPzG4HAE
accelerate,he's mine (sped up) - you may of had him once,-4.655,0.316,81.871,https://www.youtube.com/watch?v=nr3z5K-2NAs
accelerate,Past Lives (sped up),-13.385,0.913,138.037,https://www.youtube.com/watch?v=ty73i9IsTKE
accelerate,call out my name (sped up) - tiktok version,-4.382,0.298,156.141,https://www.youtube.com/watch?v=NgQ0-SY_E-o
Brantley Gilbert,Bottoms Up,-5.734,0.113,170.006,https://www.youtube.com/watch?v=ukick72Qafc
Brantley Gilbert,Bottoms Up - Remix,-5.509,0.0153,169.977,https://www.youtube.com/watch?v=ukick72Qafc
Brantley Gilbert,Heaven By Then,-5.083,0.243,155.864,https://www.youtube.com/watch?v=B3CPzSr0iX8
Brantley Gilbert,The Weekend,-4.763,0.0496,81.992,https://www.youtube.com/watch?v=dZzkNZ2Nf9M
Brantley Gilbert,Son Of The Dirty South,-3.511,0.0269,138.972,https://www.youtube.com/watch?v=O2AdXsDyCSg
Brantley Gilbert,Rolex® On A Redneck,-4.46,0.325,130.013,https://www.youtube.com/watch?v=-TUkZ2vc9Ns
Brantley Gilbert,You Don't Know Her Like I Do,-6.681,0.022,74.988,https://www.youtube.com/watch?v=k1jCm_NEdfk
Brantley Gilbert,Kick It In The Sticks,-5.924,0.00507,158.028,https://www.youtube.com/watch?v=ve8sNTqrzCw
Brantley Gilbert,Country Must Be Country Wide,-5.696,0.0249,83.093,https://www.youtube.com/watch?v=8peBUdlUNmM
Brantley Gilbert,Read Me My Rights,-4.785,0.00467,174.029,https://www.youtube.com/watch?v=TGTCDnFL2Nk
Enigma Norteño,El Deportivo,-6.019,0.113,156.991,https://www.youtube.com/watch?v=AXPyW9IPSSg
Enigma Norteño,El Flaquito,-5.206,0.258,104.092,https://www.youtube.com/watch?v=2isqGZV178I
Enigma Norteño,Quemándose Un Gallito (El Rambo),-5.769,0.572,128.264,https://www.youtube.com/watch?v=iOqzp6IGiYA
Enigma Norteño,El Rezado - En Vivo,-6.555,0.418,103.651,https://www.youtube.com/watch?v=2fwgQQw1Ej8
Enigma Norteño,El Rey Del Desierto,-5.061,0.156,102.511,https://www.youtube.com/watch?v=reH2EdF8rxA
Enigma Norteño,Los Lujos Del R.,-5.505,0.361,169.845,https://www.youtube.com/watch?v=0Ed7ZSqtfCk
Enigma Norteño,Aplaca Tus Berrinches,-5.627,0.415,149.794,https://www.youtube.com/watch?v=i4OpI_mU5uE
Enigma Norteño,El Consejo,-8.822,0.247,108.199,https://www.youtube.com/watch?v=8kNuhIi1byU
Enigma Norteño,Señor Zambada,-5.737,0.755,109.913,https://www.youtube.com/watch?v=3eLxEHCPb8c
Enigma Norteño,El De Los 20 - El Cachora,-4.782,0.199,145.201,https://www.youtube.com/watch?v=tMbAv6unU3w
Afgan,Bawalah Cintaku,-8.359,0.378,116.083,https://www.youtube.com/watch?v=CPENPhizI-U
Afgan,Bukan Cinta Biasa,-8.053,0.782,140.03,https://www.youtube.com/watch?v=nshdkoeu_fY
Afgan,Wajahmu Mengalihkan Duniaku,-4.114,0.755,87.991,https://www.youtube.com/watch?v=Z_17woj3JNE
Afgan,Ku Dengannya Kau Dengan Dia,-9.717,0.278,131.381,https://www.youtube.com/watch?v=_D4aRNrmbug
Afgan,Sadis,-8.452,0.658,135.684,https://www.youtube.com/watch?v=f45peONgdIY
Afgan,Jodoh Pasti Bertemu,-5.425,0.537,135.595,https://www.youtube.com/watch?v=MV_euZ_lKH8
Afgan,Kamu Yang Kutunggu,-7.564,0.831,139.252,https://www.youtube.com/watch?v=5PQTKw907oE
Afgan,Untukmu Aku Bertahan,-5.772,0.609,135.809,https://www.youtube.com/watch?v=uMTYOaLLycs
Afgan,Panah Asmara,-5.991,0.0646,122.982,https://www.youtube.com/watch?v=ZMGe2LL23ck
Afgan,Terima Kasih Cinta,-9.096,0.686,120.032,https://www.youtube.com/watch?v=Hr0AAqHLLSg
Jaani,White Brown Black,-3.492,0.29,119.965,https://www.youtube.com/watch?v=BtQp2U6hJII
Jaani,"Jhaanjar (From ""Honeymoon"")",-4.984,0.269,80.116,https://www.youtube.com/watch?v=26iXuJSBG-w
Jaani,Taaron Ke Shehar,-5.182,0.238,79.736,https://www.youtube.com/watch?v=VAZxSoKb65o
Jaani,Achha Sila Diya,-3.48,0.391,116.033,https://www.youtube.com/watch?v=wDm7PtFXUQo
Jaani,"Coka 2.0 (From ""Liger"")",-3.025,0.411,96.933,https://www.youtube.com/watch?v=ICc0gPAhjlI
Jaani,Yaarr Ni Milyaa,-3.374,0.217,129.987,https://www.youtube.com/watch?v=FVPdfPhXmR0
Jaani,Valentine's Mashup 2021,-6.859,0.196,104.003,https://www.youtube.com/watch?v=u7qgFvWvDC0
Jaani,"Coka 2.0 (From ""Liger (Telugu)"")",-2.036,0.608,96.969,https://www.youtube.com/watch?v=6DLDnALav-8
Jaani,O Sajna,-3.628,0.309,96.98,https://www.youtube.com/watch?v=6a6wotZ0Fao
Jaani,Dhokebaaz,-4.036,0.285,91.943,https://www.youtube.com/watch?v=8-gxHIOSZNA
Imagine Dragons,Bones,-3.67,0.0201,114.061,https://www.youtube.com/watch?v=TO-_3tck2tg
Imagine Dragons,Believer,-4.374,0.0622,124.949,https://www.youtube.com/watch?v=7wtfhZwyrcc
Imagine Dragons,Thunder,-4.833,0.00671,167.997,https://www.youtube.com/watch?v=fKopy74weus
Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,-4.424,0.237,77.011,https://www.youtube.com/watch?v=D9G1VOjN_84
Imagine Dragons,Demons,-3.015,0.19,89.938,https://www.youtube.com/watch?v=mWRsgZuwf_8
Imagine Dragons,Natural,-6.112,0.217,100.0,https://www.youtube.com/watch?v=0I647GU3Jsc
Imagine Dragons,Whatever It Takes,-5.021,0.0362,134.945,https://www.youtube.com/watch?v=gOsM-DYAEhY
Imagine Dragons,Bad Liar,-6.993,0.0722,177.913,https://www.youtube.com/watch?v=I-QfPUz1es8
Imagine Dragons,Radioactive,-3.686,0.106,136.245,https://www.youtube.com/watch?v=ktvTqknDobU
Imagine Dragons,Sharks,-4.466,0.00791,123.969,https://www.youtube.com/watch?v=Te3_VlimRw0
Bruno Mars,When I Was Your Man,-8.648,0.932,72.795,https://www.youtube.com/watch?v=ekzHIouo8Q4
Bruno Mars,Locked out of Heaven,-4.165,0.049,143.994,https://www.youtube.com/watch?v=e-fA-gBCkj0
Bruno Mars,That's What I Like,-4.961,0.013,134.066,https://www.youtube.com/watch?v=PMivT7MJ41M
Bruno Mars,Leave The Door Open,-7.964,0.182,148.088,https://www.youtube.com/watch?v=adLGHcj_fmA
Bruno Mars,Just the Way You Are,-5.379,0.0134,109.021,https://www.youtube.com/watch?v=LjhCEhWiKXk
Bruno Mars,Talking to the Moon,-4.721,0.511,145.867,https://www.youtube.com/watch?v=hk9K032K7UM
Bruno Mars,Treasure,-5.28,0.0412,116.017,https://www.youtube.com/watch?v=nPvuNsRccVw
Bruno Mars,24K Magic,-4.282,0.034,106.97,https://www.youtube.com/watch?v=UqyT8IEBkvY
Bruno Mars,Grenade,-7.273,0.148,110.444,https://www.youtube.com/watch?v=SR6iYWJxHqs
Bruno Mars,Smokin Out The Window,-8.529,0.0558,82.03,https://www.youtube.com/watch?v=GG7fLOmlhYg
Steve Lacy,Bad Habit,-7.093,0.613,168.946,https://www.youtube.com/watch?v=VF-FGf_ZZiI
Steve Lacy,Dark Red,-4.023,0.446,172.041,https://www.youtube.com/watch?v=xRzbLQ_WKPs
Steve Lacy,Static,-12.661,0.434,79.001,https://www.youtube.com/watch?v=lkQAwO0FG9M
Steve Lacy,C U Girl,-8.911,0.663,100.0,https://www.youtube.com/watch?v=t0fn0Q0DB0E
Steve Lacy,Bad Habit - Sped Up,-4.828,0.808,102.653,https://www.youtube.com/watch?v=fEe3Pr2nUNg
Steve Lacy,Some,-6.417,0.00548,104.01,https://www.youtube.com/watch?v=kCPQUAtMZR4
Steve Lacy,Infrunami,-7.721,0.31,97.012,https://www.youtube.com/watch?v=FmtEkkbCyLQ
Steve Lacy,N Side,-6.303,0.0714,119.946,https://www.youtube.com/watch?v=udOf9cPnR1A
Steve Lacy,Ryd,-7.327,0.0723,137.002,https://www.youtube.com/watch?v=x-OzspEcQG8
Steve Lacy,Helmet,-6.518,0.0994,97.04,https://www.youtube.com/watch?v=U5kT8ECYOBs
Playboi Carti,Sky,-4.184,0.258,139.98,https://www.youtube.com/watch?v=KnumAWWWgUE
Playboi Carti,Magnolia,-7.323,0.0114,162.991,https://www.youtube.com/watch?v=oCveByMXd_0
Playboi Carti,Shoota (feat. Lil Uzi Vert),-8.433,0.188,153.075,https://www.youtube.com/watch?v=kiBOOU3fCtU
Playboi Carti,Vamp Anthem,-5.101,0.00599,164.075,https://www.youtube.com/watch?v=rkTQb_DS1Pw
Playboi Carti,Fell In Luv (feat. Bryson Tiller),-6.208,0.0273,162.997,https://www.youtube.com/watch?v=NbbSXcJ41Fg
Playboi Carti,ILoveUIHateU,-6.651,0.00534,134.988,https://www.youtube.com/watch?v=pZ6oeHV28b0
Playboi Carti,R.I.P.,-6.067,0.0119,140.003,https://www.youtube.com/watch?v=GRoa6w-wnT4
Playboi Carti,Location,-4.213,0.33,125.985,https://www.youtube.com/watch?v=jmIE4PtlNCA
Playboi Carti,Miss The Rage (feat. Playboi Carti),-4.938,0.0151,77.006,https://www.youtube.com/watch?v=2ow-9oyca40
Playboi Carti,Long Time - Intro,-3.966,0.283,144.077,https://www.youtube.com/watch?v=r3iH8IEPmrM
Justin Bieber,STAY (with Justin Bieber),-5.484,0.0383,169.928,https://www.youtube.com/watch?v=kTJczUoc26U
Justin Bieber,Ghost,-5.569,0.185,153.96,https://www.youtube.com/watch?v=Fp8msa5uYsc
Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),-6.181,0.321,90.03,https://www.youtube.com/watch?v=tQ0yjYUFKAE
Justin Bieber,Love Yourself,-9.828,0.835,100.418,https://www.youtube.com/watch?v=pb4hWWMlFYg
Justin Bieber,Mistletoe,-9.049,0.498,161.993,https://www.youtube.com/watch?v=LUjn3RpkcKY
Justin Bieber,Sorry,-3.669,0.0797,99.945,https://www.youtube.com/watch?v=fRh_vgS2dFE
Justin Bieber,Stuck with U (with Justin Bieber),-6.658,0.223,178.765,https://www.youtube.com/watch?v=pE49WK-oNjU
Justin Bieber,Baby,-5.237,0.0401,65.043,https://www.youtube.com/watch?v=kffacxfA7G4
Justin Bieber,What Do You Mean?,-8.118,0.59,125.02,https://www.youtube.com/watch?v=DK_0jXPuIr0
Justin Bieber,Off My Face,-8.68,0.92,90.674,https://www.youtube.com/watch?v=ENjrJ_zyeUc
Carin Leon,Que Vuelvas,-4.309,0.187,162.469,https://www.youtube.com/watch?v=gG3516BF5_w
Carin Leon,No Es Por Acá,-6.309,0.456,97.568,https://www.youtube.com/watch?v=CboQScwFnLY
Carin Leon,Llorar y Llorar - con Carin Leon,-8.108,0.554,172.854,https://www.youtube.com/watch?v=MUTS37nhkTA
Carin Leon,Dame un Beso y Dime Adios - En Vivo,-3.403,0.366,144.749,https://www.youtube.com/watch?v=Awx2ejzQOFk
Carin Leon,La Boda Del Huitlacoche - Live,-7.963,0.517,140.545,https://www.youtube.com/watch?v=6AJ1H63KLWc
Carin Leon,Ojos Cerrados,-7.579,0.336,79.981,https://www.youtube.com/watch?v=6WZPtzuyJBg
Carin Leon,El Tóxico,-5.087,0.407,72.985,https://www.youtube.com/watch?v=7MacBC8cLjg
Carin Leon,El Amor De Tu Vida,-7.89,0.378,125.336,https://www.youtube.com/watch?v=SGQPEavFew0
Carin Leon,Tu - Live,-6.636,0.383,143.815,https://www.youtube.com/watch?v=7tb5O8HPCiE
Carin Leon,Me La Avente,-4.101,0.572,144.546,https://www.youtube.com/watch?v=BvTUxvz6xWk
Twenty One Pilots,Stressed Out,-5.677,0.0462,169.977,https://www.youtube.com/watch?v=pXRviuL6vMY
Twenty One Pilots,Ride,-5.355,0.00835,74.989,https://www.youtube.com/watch?v=Pw-0pbY9JeU
Twenty One Pilots,Heathens,-9.348,0.0841,90.024,https://www.youtube.com/watch?v=UprcpdwuwCg
Twenty One Pilots,Chlorine,-7.388,0.0735,90.009,https://www.youtube.com/watch?v=eJnQBXmZ7Ek
Twenty One Pilots,Tear in My Heart,-4.802,0.0189,120.113,https://www.youtube.com/watch?v=nky4me4NP70
Twenty One Pilots,Shy Away,-5.242,0.000818,96.966,https://www.youtube.com/watch?v=3sO-Y1Zbft4
Twenty One Pilots,Car Radio,-7.355,0.098,129.972,https://www.youtube.com/watch?v=92XVwY54h5k
Twenty One Pilots,Heavydirtysoul,-6.376,0.00397,129.989,https://www.youtube.com/watch?v=r_9Kf0D5BTs
Twenty One Pilots,House of Gold,-7.234,0.445,114.948,https://www.youtube.com/watch?v=mDyxykpYeu8
Twenty One Pilots,My Blood,-6.609,0.0563,108.999,https://www.youtube.com/watch?v=8mn-FFjIbo8
Alok,Deep Down (feat. Never Dull),-4.221,0.0112,125.952,https://www.youtube.com/watch?v=WJvtX-Ec1S8
Alok,All By Myself,-4.338,0.0932,123.041,https://www.youtube.com/watch?v=q2Bg0kyxKoY
Alok,Work With My Love,-4.329,0.0028,123.967,https://www.youtube.com/watch?v=FPOyxPIpzcU
Alok,Hear Me Now,-7.603,0.546,121.999,https://www.youtube.com/watch?v=JVpTp8IHdEg
Alok,Piece Of Your Heart - Alok Remix,-4.38,0.0312,124.033,https://www.youtube.com/watch?v=MTbX4KC0AaU
Alok,Don't Say Goodbye (feat. Tove Lo),-4.923,0.00829,120.062,https://www.youtube.com/watch?v=y1IlYTmX2hI
Alok,Headlights (feat. KIDDO),-6.217,0.00998,100.015,https://www.youtube.com/watch?v=zDy8K0o_ksA
Alok,Astronaut In The Ocean - Alok Remix,-4.936,0.154,171.933,https://www.youtube.com/watch?v=5WHaV1w-gbk
Alok,Liberdade (Quando o Grave Bate Forte),-4.032,0.0254,129.988,https://www.youtube.com/watch?v=_C3V1Q0KAss
Alok,Alive (It Feels Like),-4.559,0.0171,126.035,https://www.youtube.com/watch?v=Xv-jqVmSRYw
Chencho Corleone,Me Porto Bonito,-5.105,0.0901,92.005,https://www.youtube.com/watch?v=saGYMhApaH8
Chencho Corleone,Desesperados,-3.35,0.356,90.02,https://www.youtube.com/watch?v=K9mTSekTktw
Chencho Corleone,La Llevo Al Cielo (Ft. Ñengo Flow),-3.809,0.105,170.023,https://www.youtube.com/watch?v=GEy_XBp-hLo
Chencho Corleone,El Efecto,-4.635,0.406,84.041,https://www.youtube.com/watch?v=vpD_EvXiGQ4
Chencho Corleone,Una Locura,-4.596,0.139,168.022,https://www.youtube.com/watch?v=EszBkjtG7wA
Chencho Corleone,Nos Comemos Vivos,-3.633,0.165,82.01,https://www.youtube.com/watch?v=WcOJ2mRlg4Y
Chencho Corleone,Hola - Remix,-5.98,0.473,181.891,https://www.youtube.com/watch?v=qKZk_fvHOTg
Chencho Corleone,El Efecto - Remix,-3.504,0.18,167.969,https://www.youtube.com/watch?v=LKZYTdIS8Lc
Chencho Corleone,CANDY - Remix,-3.837,0.727,179.979,https://www.youtube.com/watch?v=bgOGGkhdgog
Chencho Corleone,"105 F Remix (feat. Arcangel, Ñengo Flow, Darell, Myke Towers & Brytiago)",-7.442,0.355,100.021,https://www.youtube.com/watch?v=qA6FBDYncGk
Quavo,HOTEL LOBBY (Unc & Phew),-4.297,0.117,127.978,https://www.youtube.com/watch?v=Om0rYw6qzb8
Quavo,To The Bone (feat. YoungBoy Never Broke Again),-7.275,0.0395,149.973,https://www.youtube.com/watch?v=v2Ig8-XRTJU
Quavo,HOTEL LOBBY (Unc & Phew) - A COLORS SHOW,-6.59,0.041,127.958,https://www.youtube.com/watch?v=Om0rYw6qzb8
Quavo,Chocolate (feat. Young Thug and Gunna),-6.824,0.2,129.003,https://www.youtube.com/watch?v=hy5_V-D6VZs
Quavo,Nothing Changed,-6.872,0.233,134.946,https://www.youtube.com/watch?v=fAmGDbLIkDM
Quavo,Messy,-7.232,0.0741,152.919,https://www.youtube.com/watch?v=TUbmIriJlp4
Quavo,No Brainer,-4.706,0.0733,135.702,https://www.youtube.com/watch?v=kxloC1MKTpg
Quavo,Champions,-2.48,0.0623,134.952,https://www.youtube.com/watch?v=WL3OEHqP6KY
Quavo,FLIP THE SWITCH (feat. Drake),-5.924,0.129,86.048,https://www.youtube.com/watch?v=vVhddvEjdYo
Quavo,Saint,-3.675,0.009,150.058,https://www.youtube.com/watch?v=e1N4mEQqCsI
Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",-8.712,0.22,121.97,https://www.youtube.com/watch?v=TUj0otkJEBo
Ty Dolla $ign,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),-5.666,0.269,142.347,https://www.youtube.com/watch?v=R4kT37izmj4
Ty Dolla $ign,Nights Like This (feat. Ty Dolla $ign),-5.131,0.367,146.163,https://www.youtube.com/watch?v=I99qCuWx1mI
Ty Dolla $ign,Chosen (feat. Ty Dolla $ign),-5.16,0.336,93.421,https://www.youtube.com/watch?v=kUhHdASVjGs
Ty Dolla $ign,Swalla (feat. Nicki Minaj & Ty Dolla $ign),-3.862,0.075,98.064,https://www.youtube.com/watch?v=NGLxoKOvzu4
Ty Dolla $ign,OTW,-6.183,0.183,72.989,https://www.youtube.com/watch?v=2e9diL0xTN4
Ty Dolla $ign,Spicy (feat. Post Malone),-5.724,0.143,99.993,https://www.youtube.com/watch?v=meDRHqG2djI
Ty Dolla $ign,Scared of the Dark (feat. XXXTENTACION),-6.717,0.0468,79.365,https://www.youtube.com/watch?v=HgwxUWoRl_Y
Ty Dolla $ign,My Friends (feat. Lil Durk),-8.039,0.0558,169.961,https://www.youtube.com/watch?v=tU7S4cD95P8
Ty Dolla $ign,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",-6.61,0.0744,88.063,https://www.youtube.com/watch?v=QfWhTXvvH2E
Burna Boy,For My Hand (feat. Ed Sheeran),-7.779,0.161,104.059,https://www.youtube.com/watch?v=EDZ25anwgjc
Burna Boy,Alone,-7.264,0.176,89.955,https://www.youtube.com/watch?v=VQShvDINWNU
Burna Boy,Last Last,-4.457,0.131,87.925,https://www.youtube.com/watch?v=421w1j87fEM
Burna Boy,Location (feat. Burna Boy),-5.969,0.271,109.979,https://www.youtube.com/watch?v=JpGKWUdRnXE
Burna Boy,It's Plenty,-10.609,0.36,107.035,https://www.youtube.com/watch?v=F8bZVnynDdc
Burna Boy,On the Low,-4.237,0.692,99.95,https://www.youtube.com/watch?v=Ecl8Aod0Tl0
Burna Boy,Own It (feat. Ed Sheeran & Burna Boy),-4.178,0.00838,104.0,https://www.youtube.com/watch?v=eYwbGaSurCQ
Burna Boy,Gbona,-5.869,0.564,93.912,https://www.youtube.com/watch?v=h7WfPHHXCAY
Burna Boy,Ye,-5.923,0.0181,201.85,https://www.youtube.com/watch?v=lPe09eE6Xio
Burna Boy,My Oasis (feat. Burna Boy),-8.742,0.569,143.783,https://www.youtube.com/watch?v=byO74UGa8bI
Ellie Goulding,All By Myself,-4.338,0.0932,123.041,https://www.youtube.com/watch?v=q2Bg0kyxKoY
Ellie Goulding,Outside (feat. Ellie Goulding),-4.123,0.213,128.035,https://www.youtube.com/watch?v=J9NQFACZYEU
Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",-6.646,0.247,189.857,https://www.youtube.com/watch?v=bgjUzhdmmF0
Ellie Goulding,Love Me Like You Do,-6.633,0.27,95.012,https://www.youtube.com/watch?v=AJtDXIazrMo
Ellie Goulding,Lights - Sped Up Version,-5.626,0.0452,133.182,https://www.youtube.com/watch?v=ItBOHxAOgYc
Ellie Goulding,Hate Me,-4.891,0.0875,75.018,https://www.youtube.com/watch?v=UZwi9SHgzGY
Ellie Goulding,"Still Falling For You - From ""Bridget Jones's Baby""",-8.1,0.553,96.129,https://www.youtube.com/watch?v=FeJPQfZtUA8
Ellie Goulding,I Need Your Love (feat. Ellie Goulding),-5.066,0.41,124.989,https://www.youtube.com/watch?v=AtKZKl7Bgu0
Ellie Goulding,Burn,-5.007,0.315,86.921,https://www.youtube.com/watch?v=CGyEd0aKWZE
Ellie Goulding,How Long Will I Love You,-9.282,0.208,125.722,https://www.youtube.com/watch?v=an4ySOlsUMY
King,Maan Meri Jaan,-8.242,0.354,95.868,https://www.youtube.com/watch?v=VuG7ge_8I2Y
King,Tu Aake Dekhle,-4.022,0.515,96.012,https://www.youtube.com/watch?v=A66TYFdz8YA
King,Ektarfa,-9.266,0.596,149.97,https://www.youtube.com/watch?v=QGvgGtmEv64
King,Ilzaam (From the Album 'Industry'),-5.459,0.472,93.011,https://www.youtube.com/watch?v=rVg5Hc4Yzho
King,OOPS,-5.084,0.314,99.952,https://www.youtube.com/watch?v=wo2-ldwHqyQ
King,IICONIC,-4.398,0.637,138.504,https://www.youtube.com/watch?v=suS4R4tc0pM
King,She Don't Give A,-9.414,0.517,162.904,https://www.youtube.com/watch?v=YTSDgHuWVN4
King,Sinner,-4.314,0.721,62.995,https://www.youtube.com/watch?v=1B-nSnwNcDA
King,Dejalo,-8.079,0.112,92.078,https://www.youtube.com/watch?v=uuKUBtGzrg0
King,Pablo,-6.302,0.411,79.999,https://www.youtube.com/watch?v=-Xx0xnlBVzc
H.E.R.,Could've Been (feat. Bryson Tiller),-11.733,0.649,102.679,https://www.youtube.com/watch?v=4hYCmPBlmwc
H.E.R.,Every Kind Of Way,-8.499,0.635,95.386,https://www.youtube.com/watch?v=Wn1FH9BS-Ic
H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",-8.363,0.0145,96.981,https://www.youtube.com/watch?v=6r_WOQt8L7g
H.E.R.,Where I Go (feat. H.E.R.),-15.498,0.735,87.865,https://www.youtube.com/watch?v=-w7Kve9SqUo
H.E.R.,Come Through (feat. Chris Brown),-8.062,0.588,135.841,https://www.youtube.com/watch?v=50GjhhyfN_Q
H.E.R.,Focus,-12.943,0.25,84.993,https://www.youtube.com/watch?v=Z5ze4CUAkE8
H.E.R.,Comfortable,-11.679,0.629,72.487,https://www.youtube.com/watch?v=MBgXyiZfWUI
H.E.R.,Slide,-8.416,0.086,96.997,https://www.youtube.com/watch?v=SUJloylmEZM
H.E.R.,Paradise (feat. Yung Bleu),-6.716,0.446,86.073,https://www.youtube.com/watch?v=Y81VmA9AvOo
